session,video,segment,text,label,annotation
Session3,Ses03M_impro04,Ses03M_impro04_M004,Cause I went to Harvard.,0,ang
Session3,Ses03M_impro04,Ses03M_impro04_F007,Yeah.,1,sad
Session3,Ses03M_impro04,Ses03M_impro04_F008,Yeah.,1,sad
Session3,Ses03M_impro04,Ses03M_impro04_M008,I'm smarter than half the people I work for.,0,ang
Session3,Ses03M_impro04,Ses03M_impro04_F010,Well what'd you major in?,2,exc
Session3,Ses03M_impro04,Ses03M_impro04_M014,Oh yeah? What kind of jobs they got?,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F014,I am...just like a law clerk.,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F015,"Well, I'm moving up. I mean it could be...",3,neu
Session3,Ses03M_impro04,Ses03M_impro04_M024,Yeah. It's alright. But--,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_M026,No.,1,sad
Session3,Ses03M_impro04,Ses03M_impro04_F023,"Well... If you need something, I mean, you're just going to---can get a temporary thing right now and then look for something--",3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F025,"-it's going to get better I promise you. You just got to hang in there. Everyone, I mean, you know?",3,neu
Session3,Ses03M_impro04,Ses03M_impro04_M030,Maybe I'll just kill myself.,1,sad
Session3,Ses03M_impro04,Ses03M_impro04_M031,I was just joking...,1,sad
Session3,Ses03M_impro04,Ses03M_impro04_F029,You got to be positive man. You got to try to just--,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F030,But you got to be real about it. You have to...,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F031,Sixteen hundred.,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_M038,Same difference.,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_F032,Twenty-one hundred?,3,neu
Session3,Ses03M_impro04,Ses03M_impro04_M041,"Like, wow you're really smart we're going to give you an extra [GARBAGE].",2,hap
Session3,Ses03M_impro05a,Ses03M_impro05a_F000,Can I help you sir?,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M000,Yes you can help me. Where is my luggage?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F001,"Well, let me just check on that for you. Where are you coming--?",3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M001,Yeah. You do that. I'm coming from Baltimore. You know where that is?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F002,"Sir, yes it's in Maryland. It's okay...well, I'm...just let me check here.",3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M002,I had eight hundred pounds of luggage.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M003,Okay. Check.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M004,Is it there?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M005,Yes.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F005,Okay and this is direct flight?,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M006,You don't know where we're at?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M007,God.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F007,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M010,Okay. What do you want?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F008,How many pieces of luggage do you have checked in?,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M011,Eight. And they're all gone.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F009,Eight pieces of luggage. Okay.,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M012,And what are you going to do about it? You going to call someone? You going to send me somewhere else?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M013,It's my mother's funeral tomorrow and the urn is in the suitcase.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F011,I'm sorry sir.,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M014,Yeah.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F012,I'm very sorry but let's check on this immediately. This is definitely an emergency. It seems--,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M016,"Oh, oh, that's a good deduction.",0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F014,Yes--it is,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M017,"Sherlock Holmes. God, where's my luggage?",0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M018,Calm down? It's my mother's funeral tomorrow. I'm the one responsible for this.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F016,"Okay. We will find your luggage. Apparently because it somehow...what flight you were taking, you were on Delta?",3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M020,What is the matter with you?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F018,"Sir, I just...you need to calm down is what needs to happen right now.",0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M021,Don't yell at me.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M022,Oh my God. I think a blood vessel burst in my head.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F021,"Please, please",3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M023,What?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F023,Okay. We can get it here in about seven to ten business days.,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M024,What? Are you kidding me?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F024,"Yes. Well, because--",3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M025,Give- Give me your manager right now.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F025,I am the manager sir.,3,neu
Session3,Ses03M_impro05a,Ses03M_impro05a_M026,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M027,Whose daughter are you?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M028,Sir. Sir. Sir. Sir,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_F028,What is your name?,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M029,My name is Brent Caption.,0,ang
Session3,Ses03M_impro05a,Ses03M_impro05a_M030,Now what are you going to do about it?,2,exc
Session3,Ses03M_impro05b,Ses03M_impro05b_F000,Can I help you sir?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F001,Okay. Well let's...well I'm going to go ahead and check on that for you. You're coming from...where are you coming from?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F002,Baltimore and this is a direct flight to LAX,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F003,Okay. Let's look up here,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F004,Okay. Well you um-...,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F005,"What I can do for you is uh we can uh report lost, lost property.",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F006,Yes.,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F007,"Well sir, if if...what I believe has happened is most of the flight was left--",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F008,the luggage was left in Baltimore. Therefore--,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M008,Most of the...,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F009,"Like the luggage, the luggage on the flight.",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F010,No actually it was...this is the first time this has ever happened. I don't know what happened--,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F011,"Well, we can give you um- hotel lodging for a night if that--",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M011,I'm going to San Diego tomorrow to stay with my family. What do I need hotel lodging for hmmm? Can you tell me that?,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F012,For tonight- For tonight sir. Would you need to stay somewhere tonight?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F013,We can do Holiday Inn or...?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M013,Wow. Thank you. Holiday Inn. Wow. Thank...the flight cost five hundred dollars.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F014,Sir I understand that but just--,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M014,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F015,Did you have your name tags on the luggage?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M015,Of course I had my name tags on the luggage.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F016,"Okay. So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M016,Soon as you...that's not good enough okay?,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F018,What is your business?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M019,I work for IBM.,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F019,"Okay. Sir? I am sorry to tell you this but this does happen. Uh- This is not uh- really,",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F020,"I mean, our airline's fault. I don't know what happened, misplaced, something happened but we will get you--",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M020,"You misplace a lot of, eight pieces of luggage.",0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F021,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F022,Uh no I'm not.,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M021,Are you kidding me?,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M022,Who are you going to fire because of that?,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F023,"Well we have some people back there that need some firing so, but I would just really appreciate--",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M023,"Wow. This has never happened before. I've not lost,",0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M024,in all thousand flights I've been on probably I can't even count how many flights I've been on. This has never happened before.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M025,This is the worst customer service I've ever gotten before.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M026,Okay. Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M027,"And and, in about...",0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M029,Can you get it to the San Diego airport? You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_F027,"Yes sir, Yes.",3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F028,We can have them direct your luggage to San Diego.,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F029,Uh--,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_F030,Some refreshments in the lobby?,3,neu
Session3,Ses03M_impro05b,Ses03M_impro05b_M031,Some peanuts? Wow. That helps a lot.,0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M032,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts. Wow. You know what?",0,ang
Session3,Ses03M_impro05b,Ses03M_impro05b_M033,I will never do business with Delta again.,0,ang
Session3,Ses03M_impro06,Ses03M_impro06_F000,How's it going? How are you feeling?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M000,I ah--,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M001,alright.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F001,Hanging in there?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M002,Yeah.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F002,So sad.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M003,It just feels like I was talking to him yesterday.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F003,Yeah.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F004,You guys were real close huh?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M004,He was my only friend growing up.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M005,no one else would talk to me but he would.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M006,He was supposed to be the best man at my wedding.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F005,I'm so sorry.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M007,Yeah.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M008,You know I was always the one to tell him to be more wild you know?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M009,And he just took it overboard.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F007,What happened? What went wrong?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M010,You know a stupid case of drunk driving it's just...,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M011,"and the worst part of it is that he was in the car with his girlfriend,",1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M012,his girlfriend got killed too.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F008,Oh man.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M013,And the car that he hit was his family.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F009,How are they?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M014,The mother and father died--,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M015,and the kids are paralyzed in a coma right now.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M016,and just going to the funeral it's-,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M017,"-do I miss him or do I hate him, you know?",1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F010,Yeah. Like I mean if you need anyone to talk to or anything I'm here for you okay?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F011,We're all here for you.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M018,I was supposed to see him last summer,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M019,then I got busy with work and stuff and three years go by,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M020,and then something like this happens you know?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M021,I mean I haven't even talked to him on the phone for the past three months.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M022,He's supposed to be my best friend.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F012,I know.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F013,just things happen in life and you just...there's just no explanation you know? We just don't...,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M023,It's so fucked up.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F014,Yeah.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F015,I'm so sorry.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M024,Why is that?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M025,He was studying to be a doctor.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M026,"I mean he was...he wanted to help people in poor countries, that is his goal. He didn't care about the money. He just wanted to go and help people.",1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M027,What the...what am I doing?,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M028,Working for corporate America? Wow.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M029,He actually wanted to do something.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F016,"Well now you can follow his footsteps, you know? Carry out what he wanted to do.",1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M030,I can't do that.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F017,Well sure you could.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M031,You should've met him.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_M032,He is the greatest...everyone liked him.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F018,Yeah.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F019,I would've loved to.,1,sad
Session3,Ses03M_impro06,Ses03M_impro06_F020,Now I can't.,1,sad
Session3,Ses03M_impro07,Ses03M_impro07_F000,Hey. How's it going? I haven't seen you in awhile.,2,hap
Session3,Ses03M_impro07,Ses03M_impro07_F001,What's going on Joe?,2,hap
Session3,Ses03M_impro07,Ses03M_impro07_M002,Guess who got into U.S.C.?,2,exc
Session3,Ses03M_impro07,Ses03M_impro07_M003,"Me. Yeah, I did.",2,exc
Session3,Ses03M_impro07,Ses03M_impro07_M004,Yeah.,2,exc
Session3,Ses03M_impro07,Ses03M_impro07_M005,I got into the...,2,exc
